CSP code,Value,Year
E22000035,4.574964881,2010
E22000279,7.308858459,2010
E22000195,10.5250156,2010
E22000085,8.470959586,2010
E22000280,8.387409462,2010
E22000042,11.97433304,2010
E22000049,11.46812777,2010
E22000112,8.188037564,2010
E22000015,11.00541336,2010
W14000005,8.383745397,2010
E22000095,6.17856794,2010
E22000154,6.956751752,2010
E22000244,6.143983576,2010
E22000096,13.61677441,2010
E22000113,15.61228085,2010
E22000220,14.75330455,2010
E22000196,16.02513936,2010
E22000281,10.10719529,2010
W14000002,10.39164706,2010
E22000197,16.48885782,2010
E22000023,13.11677697,2010
E22000198,17.42404972,2010
E22000166,4.843899162,2010
E22000199,14.77791582,2010
E22000086,15.15523377,2010
E22000200,8.4985955,2010
E22000114,5.729874228,2010
E22000027,13.38084186,2010
E22000296,14.80646709,2010
E22000115,14.79538737,2010
E22000201,10.84941202,2010
E22000326,8.662127799,2010
E22000126,5.33188467,2010
E22000043,9.718546501,2010
E22000202,12.91447869,2010
E22000167,7.141902343,2010
E22000297,4.178251703,2010
E22000203,15.41912083,2010
E22000016,7.413039346,2010
E22000155,11.06632375,2010
E22000273,16.51117066,2010
W14000001,9.594317873,2010
E22000116,13.71021364,2010
E22000050,1.346499102,2010
E22000204,18.3331751,2010
E22000205,12.26450958,2010
E22000236,11.45194274,2010
E22000221,7.931545394,2010
E22000134,16.65274384,2010
E22000206,11.57909334,2010
E22000344,9.085932701,2010
E22000181,5.498708999,2010
E22000207,18.56206954,2010
E22000156,11.81446908,2010
E22000345,12.07644491,2010
E22000168,16.98613779,2010
E22000298,6.77798494,2010
E22000208,16.15631593,2010
E22000265,6.840994185,2010
E22000175,15.52262767,2010
E22000182,9.089667818,2010
E22000010,14.89605828,2010
E22000142,9.028288203,2010
E22000087,5.238903711,2010
E22000101,15.40607148,2010
E22000255,14.49289282,2010
E22000143,11.22410919,2010
E22000169,7.528406254,2010
W14000017,8.616415639,2010
E22000209,10.63594729,2010
E22000299,3.830176318,2010
E22000029,18.73361081,2010
E22000307,14.60582603,2010
E22000282,7.118354349,2010
W14000021,5.559462073,2010
W14000012,7.634025122,2010
E22000117,8.671585669,2010
E22000256,7.077035848,2010
E22000245,10.82835468,2010
E22000266,11.02544771,2010
E22000210,17.74236139,2010
W14000022,12.83813181,2010
E22000044,5.878662781,2010
E22000135,13.97285956,2010
E22000127,6.39817557,2010
E22000176,3.833342638,2010
E22000136,12.12929104,2010
E22000222,5.526890256,2010
E22000003,9.86367242,2010
E22000246,5.915149577,2010
E22000319,6.815325621,2010
E22000170,8.114635324,2010
E22000368,11.37008218,2010
E22000372,7.028052111,2010
E22000237,16.44580263,2010
E22000363,8.790984781,2010
E22000358,5.556911587,2010
E22000223,16.49824706,2010
E22000257,17.24419772,2010
E22000320,11.05331078,2010
E22000171,8.262965245,2010
E22000102,11.19714754,2010
E22000308,13.73836262,2010
W14000009,8.34604096,2010
E22000157,9.996189793,2010
E22000017,16.31804228,2010
E22000056,16.37119582,2010
E22000067,9.573844665,2010
E22000118,20.47360631,2010
W14000007,6.374268126,2010
E22000158,14.36998941,2010
E22000309,16.83776637,2010
E22000211,9.495143372,2010
E22000028,11.07967766,2010
E22000283,10.79412905,2010
W14000016,9.779961528,2010
E22000159,4.404208466,2010
E22000212,7.450188939,2010
E22000103,11.61521745,2010
E22000088,4.411676557,2010
E22000160,7.48997405,2010
E22000300,5.785069222,2010
E22000261,7.703596439,2010
E22000321,7.623567426,2010
E22000284,8.382845683,2010
E22000119,12.02394081,2010
E22000172,4.645606583,2010
E22000364,5.5827845,2010
E22000104,12.56054901,2010
E22000338,10.0594093,2010
E22000183,5.890731137,2010
E22000144,4.759451222,2010
E22000262,7.935910454,2010
E22000145,10.01290178,2010
E22000360,6.101345383,2010
E22000310,17.28592163,2010
E22000339,8.767550853,2010
E22000369,8.355892541,2010
E22000311,6.431302001,2010
E22000018,4.625059166,2010
E22000045,8.448908018,2010
E22000006,7.457806028,2010
E22000177,8.133780786,2010
E22000178,7.075046566,2010
E22000036,5.732502425,2010
E22000224,4.208431544,2010
E22000366,5.83914899,2010
E22000312,5.876862189,2010
E22000161,8.838175036,2010
E22000267,7.209625174,2010
E22000247,7.11937926,2010
E22000359,6.047091434,2010
E22000332,8.219746765,2010
E22000120,21.8546882,2010
E22000089,13.0430741,2010
E22000213,19.38141569,2010
E22000285,10.16363023,2010
E22000128,5.354416498,2010
E22000184,5.764741471,2010
E22000268,10.96145414,2010
E22000269,8.939342386,2010
E22000129,11.72190297,2010
E22000105,7.03432951,2010
E22000030,8.632701596,2010
E22000270,20.99191126,2010
E22000097,7.191686446,2010
E22000274,5.560831147,2010
E22000373,7.774292891,2010
E22000248,10.00072469,2010
E22000286,8.713581771,2010
E22000214,9.433713112,2010
E22000146,10.90531931,2010
W14000011,9.169402177,2010
E22000350,11.4526503,2010
E22000106,13.36081984,2010
E22000271,13.88054634,2010
E22000287,6.573541495,2010
E22000333,9.894893173,2010
E22000090,10.9163083,2010
E22000121,9.264855717,2010
E22000098,4.856809959,2010
E22000147,14.68076819,2010
E22000130,3.688351433,2010
E22000091,10.42884057,2010
E22000148,7.271727723,2010
E22000060,13.37461866,2010
W14000020,10.4875906,2010
E22000215,17.47947851,2010
E22000107,6.979408082,2010
E22000149,6.962469309,2010
E22000092,4.095649962,2010
W14000014,7.45046862,2010
E22000313,5.537025235,2010
E22000346,12.30670004,2010
E22000340,10.90190905,2010
E22000216,14.13729435,2010
E22000217,11.88619391,2010
E22000026,10.26779727,2010
E22000131,8.885225913,2010
E22000278,12.8555373,2010
E22000288,4.99351009,2010
E22000301,3.807630139,2010
E22000239,11.58568217,2010
E22000132,7.808081729,2010
E22000314,8.548618645,2010
E22000162,8.910917906,2010
E22000179,5.863658744,2010
E22000315,6.293813153,2010
E22000192,27.4095595,2010
E22000108,8.28654172,2010
E22000361,7.301163975,2010
E22000122,8.455034589,2010
E22000316,9.618857127,2010
E22000185,6.249255668,2010
E22000289,11.61902628,2010
E22000317,4.591011962,2010
E22000341,12.80891617,2010
E22000302,11.85325097,2010
W14000006,12.23052183,2010
E22000318,8.637292435,2010
E22000163,8.951738454,2010
E22000371,9.883631517,2010
E22000290,7.239051749,2011
E22000031,8.626767865,2011
E22000037,8.333265318,2011
E22000291,10.98717718,2011
E22000251,10.56709225,2011
E22000137,7.845952451,2011
E22000303,6.415827996,2011
E22000186,16.4038732,2011
E22000187,7.88167971,2011
E22000259,6.879002868,2011
E22000032,13.22115385,2011
E22000079,10.57889593,2011
E22000109,9.73005043,2011
E22000252,8.707733423,2011
E22000001,9.547790222,2011
E22000009,11.53066396,2011
E22000188,7.88318283,2011
E22000335,10.56611712,2011
E22000164,5.534780946,2011
E22000150,11.99401315,2011
E22000151,24.90850225,2011
W14000019,8.809373747,2011
E22000038,9.417459127,2011
E22000099,11.10005193,2011
E22000173,10.16791767,2011
E22000063,16.62578359,2011
E22000304,7.968618069,2011
E22000342,8.03456219,2011
E22000080,6.040104668,2011
E22000218,7.495668237,2011
E22000189,14.75123701,2011
E22000081,7.692203518,2011
W14000013,8.514453769,2011
E22000292,12.10835605,2011
E22000002,16.27055135,2011
E22000219,4.641654642,2011
E22000190,9.450852348,2011
E22000123,8.804507908,2011
E22000152,14.59233385,2011
E22000100,9.54579284,2011
W14000018,8.160776812,2011
E22000343,7.508448842,2011
E22000013,10.52760236,2011
E22000191,17.15685161,2011
E22000263,10.3707651,2011
E22000138,9.236387782,2011
W14000015,10.37221878,2011
E22000033,10.99790649,2011
W14000010,5.745783074,2011
E22000082,6.855077077,2011
E22000353,6.978454413,2011
W14000008,7.065729882,2011
E22000165,9.627673684,2011
E22000083,8.825397202,2011
E22000093,9.451338147,2011
E22000305,8.267019093,2011
E22000354,8.550558888,2011
E22000355,8.68216772,2011
E22000039,12.00524145,2011
E22000293,7.061713233,2011
E22000306,4.835297673,2011
E22000153,9.759180601,2011
E22000180,66.10901241,2011
E22000084,11.97484074,2011
W14000003,11.05561625,2011
E22000034,8.750194685,2011
E22000233,17.75772234,2011
E22000356,9.247601918,2011
E22000094,5.181534023,2011
E22000365,6.731072878,2011
E22000336,10.76944922,2011
E22000294,12.45177622,2011
E22000193,13.116237,2011
E22000124,6.056518328,2011
E22000072,8.751325958,2011
E22000352,10.9745699,2011
E22000357,7.259228455,2011
W14000004,14.42732567,2011
E22000040,15.81486525,2011
E22000041,5.738073807,2011
E22000260,9.786159197,2011
E22000367,6.437690454,2011
E22000140,10.66972198,2011
E22000337,5.927964222,2011
E22000194,14.00472718,2011
E22000362,6.694822166,2011
E22000014,3.917146418,2011
E22000110,6.464959917,2011
E22000125,5.392493938,2011
E22000174,8.62579838,2011
E22000235,7.160206748,2011
E22000133,8.145264183,2011
E22000264,8.449120835,2011
E22000295,11.91243404,2011
E22000111,8.684804373,2011
E22000035,4.990286084,2011
E22000279,6.421767051,2011
E22000195,9.782279771,2011
E22000085,8.904548366,2011
E22000280,8.963838757,2011
E22000042,11.51903358,2011
E22000049,13.24927603,2011
E22000112,7.031117385,2011
E22000015,9.805051277,2011
W14000005,8.449818558,2011
E22000095,5.316301703,2011
E22000154,7.358931904,2011
E22000244,4.611952144,2011
E22000096,13.59896982,2011
E22000113,12.82221873,2011
E22000220,15.45820332,2011
E22000196,15.37088573,2011
E22000281,8.358773077,2011
W14000002,11.17483933,2011
E22000197,15.34092288,2011
E22000023,11.35839392,2011
E22000198,15.25391214,2011
E22000166,4.422455338,2011
E22000199,14.11912029,2011
E22000086,14.96769169,2011
E22000200,7.629969355,2011
E22000114,5.629377496,2011
E22000027,13.28077491,2011
E22000296,12.35403059,2011
E22000115,13.51183527,2011
E22000201,9.868573134,2011
E22000326,8.207211672,2011
E22000126,5.977345859,2011
E22000043,7.93563562,2011
E22000202,12.46828482,2011
E22000167,6.199680997,2011
E22000297,4.804622168,2011
E22000203,15.1180534,2011
E22000016,6.151529943,2011
E22000155,10.9001974,2011
E22000273,17.24382894,2011
W14000001,9.125627566,2011
E22000116,12.84756344,2011
E22000050,7.194244604,2011
E22000204,16.03606661,2011
E22000205,11.82930914,2011
E22000236,11.89182277,2011
E22000221,7.685756003,2011
E22000134,15.56673942,2011
E22000206,11.3191553,2011
E22000344,8.754758021,2011
E22000181,4.941639308,2011
E22000207,16.43123873,2011
E22000156,11.03589386,2011
E22000345,10.86344036,2011
E22000168,15.66922613,2011
E22000298,5.994835219,2011
E22000208,14.47616434,2011
E22000265,5.826916788,2011
E22000175,15.95316109,2011
E22000182,8.998058653,2011
E22000010,13.83807779,2011
E22000142,9.32179451,2011
E22000087,5.055087492,2011
E22000101,14.72255032,2011
E22000255,13.86882957,2011
E22000143,10.3931895,2011
E22000169,7.782948807,2011
W14000017,7.935294218,2011
E22000209,8.975631161,2011
E22000299,4.679430479,2011
E22000029,17.26555273,2011
E22000307,11.93301186,2011
E22000282,6.095496106,2011
W14000021,4.928530839,2011
W14000012,6.934515299,2011
E22000117,7.885105974,2011
E22000256,7.288097267,2011
E22000245,9.649147951,2011
E22000266,9.186457644,2011
E22000210,15.25478322,2011
W14000022,10.8378777,2011
E22000044,5.126135217,2011
E22000135,12.60838263,2011
E22000127,6.737571964,2011
E22000176,4.100702188,2011
E22000136,10.87060341,2011
E22000222,6.206720176,2011
E22000003,9.28647749,2011
E22000246,4.940210531,2011
E22000319,6.635635942,2011
E22000170,6.939254831,2011
E22000368,11.07215554,2011
E22000372,6.217502819,2011
E22000237,16.48062045,2011
E22000363,9.636021754,2011
E22000358,4.192514181,2011
E22000223,17.03264275,2011
E22000257,17.21295562,2011
E22000320,10.31823872,2011
E22000171,7.395630504,2011
E22000102,11.35207877,2011
E22000308,10.93547206,2011
W14000009,8.057873146,2011
E22000157,8.919799946,2011
E22000017,13.21175125,2011
E22000056,16.5205835,2011
E22000067,8.745568124,2011
E22000118,21.95362965,2011
W14000007,5.884076921,2011
E22000158,12.87360589,2011
E22000309,13.09394292,2011
E22000211,9.317862791,2011
E22000028,9.987866592,2011
E22000283,9.069557362,2011
W14000016,8.431005278,2011
E22000159,4.555609858,2011
E22000212,7.172300522,2011
E22000103,11.96627172,2011
E22000088,4.896019584,2011
E22000160,8.081936138,2011
E22000300,4.761432398,2011
E22000261,6.930109112,2011
E22000321,7.27392135,2011
E22000284,7.353945914,2011
E22000119,12.41070861,2011
E22000172,4.097815385,2011
E22000364,7.013679352,2011
E22000104,10.58054391,2011
E22000338,8.264248872,2011
E22000183,5.872927229,2011
E22000144,4.958777991,2011
E22000262,7.035718687,2011
E22000145,10.63780626,2011
E22000360,6.323508342,2011
E22000310,15.08034084,2011
E22000339,7.019375798,2011
E22000369,8.694817911,2011
E22000311,5.651655234,2011
E22000018,3.730596228,2011
E22000045,7.164304904,2011
E22000006,6.563737344,2011
E22000177,7.014368141,2011
E22000178,7.030754893,2011
E22000036,6.199801375,2011
E22000224,4.73914615,2011
E22000366,6.127180063,2011
E22000312,5.097768985,2011
E22000161,8.151601469,2011
E22000267,5.234587049,2011
E22000247,5.77738182,2011
E22000359,6.381497525,2011
E22000332,8.107856875,2011
E22000120,21.11332514,2011
E22000089,13.51320335,2011
E22000213,16.52829587,2011
E22000285,9.379042691,2011
E22000128,5.444324875,2011
E22000184,5.780907044,2011
E22000268,8.90026357,2011
E22000269,6.995237067,2011
E22000129,12.04790675,2011
E22000105,8.462399339,2011
E22000030,8.825798649,2011
E22000270,17.07147423,2011
E22000097,6.190636221,2011
E22000274,6.204350269,2011
E22000373,7.599773325,2011
E22000248,8.095739658,2011
E22000286,8.022876195,2011
E22000214,9.779042815,2011
E22000146,10.88583081,2011
W14000011,8.546614661,2011
E22000350,11.03910657,2011
E22000106,11.96029619,2011
E22000271,11.86032902,2011
E22000287,6.528168506,2011
E22000333,9.584549634,2011
E22000090,11.11819328,2011
E22000121,9.023290888,2011
E22000098,4.059852435,2011
E22000147,15.04441898,2011
E22000130,3.787491043,2011
E22000091,10.43167286,2011
E22000148,6.89586826,2011
E22000060,14.92457677,2011
W14000020,7.950433162,2011
E22000215,15.29615799,2011
E22000107,6.442351304,2011
E22000149,6.785484963,2011
E22000092,4.335765694,2011
W14000014,7.593997427,2011
E22000313,4.979859054,2011
E22000346,10.78322351,2011
E22000340,9.219958148,2011
E22000216,13.30936083,2011
E22000217,9.619446882,2011
E22000026,9.910758772,2011
E22000131,10.46848974,2011
E22000278,12.54377752,2011
E22000288,4.188774085,2011
E22000301,3.734564803,2011
E22000239,11.79317001,2011
E22000132,8.669972094,2011
E22000314,7.804188183,2011
E22000162,7.620890098,2011
E22000179,5.226519832,2011
E22000315,5.671364352,2011
E22000192,26.29086173,2011
E22000108,7.18906583,2011
E22000361,6.877228195,2011
E22000122,7.627118644,2011
E22000316,8.063515693,2011
E22000185,6.009310993,2011
E22000289,9.950448775,2011
E22000317,3.962747591,2011
E22000341,10.8304116,2011
E22000302,10.37162613,2011
W14000006,13.89649811,2011
E22000318,7.775154398,2011
E22000163,8.784310812,2011
E22000371,9.571095595,2011
E22000290,7.104910462,2012
E22000031,7.821913824,2012
E22000037,6.354585893,2012
E22000291,9.882153992,2012
E22000251,10.28044385,2012
E22000137,8.916380832,2012
E22000303,6.40070194,2012
E22000186,13.39210747,2012
E22000187,7.088768972,2012
E22000259,6.303734738,2012
E22000032,12.95912106,2012
E22000079,10.33580017,2012
E22000109,8.99162424,2012
E22000252,9.23324321,2012
E22000001,8.336945447,2012
E22000009,9.754596218,2012
E22000188,7.960865835,2012
E22000335,10.20897959,2012
E22000164,4.894653938,2012
E22000150,11.61712239,2012
E22000151,24.75066208,2012
W14000019,9.86794993,2012
E22000038,8.0447892,2012
E22000099,9.932469246,2012
E22000173,10.51039464,2012
E22000063,12.35916549,2012
E22000304,6.857411045,2012
E22000342,8.181175291,2012
E22000080,6.328175545,2012
E22000218,7.485381891,2012
E22000189,12.6898875,2012
E22000081,6.187516887,2012
W14000013,7.871761843,2012
E22000292,11.78189888,2012
E22000002,13.80040745,2012
E22000219,5.478576848,2012
E22000190,8.320702085,2012
E22000123,7.121919214,2012
E22000152,15.01256786,2012
E22000100,9.065569632,2012
W14000018,8.317413502,2012
E22000343,7.671961538,2012
E22000013,8.661260038,2012
E22000191,14.42021319,2012
E22000263,9.883602205,2012
E22000138,9.230829406,2012
W14000015,11.44068891,2012
E22000033,9.374536831,2012
W14000010,5.854044933,2012
E22000082,6.007844204,2012
E22000353,5.869930646,2012
W14000008,5.259974226,2012
E22000165,8.128973391,2012
E22000083,8.675111465,2012
E22000093,9.295313577,2012
E22000305,6.700648359,2012
E22000354,9.176505995,2012
E22000355,9.560872199,2012
E22000039,9.751209266,2012
E22000293,6.269592476,2012
E22000306,4.862620221,2012
E22000153,9.956269424,2012
E22000180,63.51920042,2012
E22000084,11.4426617,2012
W14000003,10.57871272,2012
E22000034,8.374923573,2012
E22000233,14.18990693,2012
E22000356,9.780373814,2012
E22000094,4.284244034,2012
E22000365,5.98038682,2012
E22000336,10.30848074,2012
E22000294,13.24998615,2012
E22000193,11.91967166,2012
E22000124,5.35688728,2012
E22000072,7.22103983,2012
E22000352,12.2357514,2012
E22000357,6.402196427,2012
W14000004,13.5755746,2012
E22000040,13.52127965,2012
E22000041,4.093304923,2012
E22000260,8.551920962,2012
E22000367,5.482720393,2012
E22000140,11.22891782,2012
E22000337,5.755941694,2012
E22000194,12.97733003,2012
E22000362,7.127610558,2012
E22000014,4.007191793,2012
E22000110,5.309278351,2012
E22000125,4.997920521,2012
E22000174,7.987056722,2012
E22000235,5.482744806,2012
E22000133,6.963651466,2012
E22000264,9.415323286,2012
E22000295,11.62430409,2012
E22000111,7.304913067,2012
E22000035,4.159070191,2012
E22000279,5.254273374,2012
E22000195,9.095865888,2012
E22000085,7.58248731,2012
E22000280,6.429811182,2012
E22000042,9.697807799,2012
E22000049,13.00702698,2012
E22000112,6.249889186,2012
E22000015,7.698237427,2012
W14000005,8.44555888,2012
E22000095,4.14596705,2012
E22000154,7.011312812,2012
E22000244,4.316697726,2012
E22000096,11.22011682,2012
E22000113,11.68403862,2012
E22000220,13.22127703,2012
E22000196,13.5003153,2012
E22000281,7.379571971,2012
W14000002,9.619950549,2012
E22000197,15.09604591,2012
E22000023,12.06918499,2012
E22000198,14.85126494,2012
E22000166,3.715750848,2012
E22000199,12.76109257,2012
E22000086,13.37752189,2012
E22000200,7.690498686,2012
E22000114,4.557192769,2012
E22000027,12.68457686,2012
E22000296,13.64768388,2012
E22000115,11.65159024,2012
E22000201,9.156019405,2012
E22000326,8.105682089,2012
E22000126,5.133551782,2012
E22000043,7.649421629,2012
E22000202,10.87820668,2012
E22000167,5.884238915,2012
E22000297,4.683716707,2012
E22000203,12.85842225,2012
E22000016,5.227367079,2012
E22000155,10.93652575,2012
E22000273,14.76209599,2012
W14000001,8.279918343,2012
E22000116,11.48845389,2012
E22000050,4.858657244,2012
E22000204,15.5747298,2012
E22000205,11.4923363,2012
E22000236,11.46128784,2012
E22000221,7.744166644,2012
E22000134,14.86368797,2012
E22000206,9.182092175,2012
E22000344,7.818724046,2012
E22000181,5.865584914,2012
E22000207,14.99355255,2012
E22000156,9.408226828,2012
E22000345,9.236393873,2012
E22000168,14.33327503,2012
E22000298,6.819333266,2012
E22000208,13.35435935,2012
E22000265,5.40588619,2012
E22000175,14.2618514,2012
E22000182,9.738338053,2012
E22000010,12.12088825,2012
E22000142,9.358093288,2012
E22000087,6.007945993,2012
E22000101,12.59270281,2012
E22000255,13.85374796,2012
E22000143,11.77773304,2012
E22000169,8.016545204,2012
W14000017,7.487520799,2012
E22000209,8.203733465,2012
E22000299,5.334296765,2012
E22000029,16.00789944,2012
E22000307,10.31471164,2012
E22000282,5.509866505,2012
W14000021,5.345901657,2012
W14000012,7.815399549,2012
E22000117,6.89472438,2012
E22000256,7.748723663,2012
E22000245,8.798266547,2012
E22000266,9.655105771,2012
E22000210,14.34011284,2012
W14000022,11.00570818,2012
E22000044,4.027183489,2012
E22000135,13.93001809,2012
E22000127,5.847634472,2012
E22000176,3.084301182,2012
E22000136,11.20732663,2012
E22000222,6.307102859,2012
E22000003,8.097463121,2012
E22000246,4.423021554,2012
E22000319,5.77170418,2012
E22000170,6.732753303,2012
E22000368,9.408262217,2012
E22000372,6.174621823,2012
E22000237,15.17015743,2012
E22000363,9.830380226,2012
E22000358,3.821382024,2012
E22000223,16.62396473,2012
E22000257,17.77576239,2012
E22000320,8.854973968,2012
E22000171,5.614673012,2012
E22000102,10.7094632,2012
E22000308,9.395057924,2012
W14000009,7.347502743,2012
E22000157,9.630299175,2012
E22000017,11.55216449,2012
E22000056,16.76962787,2012
E22000067,8.46482522,2012
E22000118,18.85551838,2012
W14000007,5.505746435,2012
E22000158,13.26312794,2012
E22000309,11.40587606,2012
E22000211,9.149137262,2012
E22000028,8.126046312,2012
E22000283,7.913473636,2012
W14000016,8.476266877,2012
E22000159,4.236405306,2012
E22000212,6.52938222,2012
E22000103,10.45184417,2012
E22000088,5.138966722,2012
E22000160,7.971798847,2012
E22000300,5.050061479,2012
E22000261,6.909178176,2012
E22000321,6.779089041,2012
E22000284,6.716227232,2012
E22000119,11.80562876,2012
E22000172,4.862893422,2012
E22000364,7.238757067,2012
E22000104,8.95881224,2012
E22000338,7.680595174,2012
E22000183,6.203940854,2012
E22000144,5.103092784,2012
E22000262,6.358296465,2012
E22000145,11.25114995,2012
E22000360,6.249046907,2012
E22000310,14.36850491,2012
E22000339,6.336194426,2012
E22000369,7.82689971,2012
E22000311,5.293986802,2012
E22000018,3.422299891,2012
E22000045,6.88835857,2012
E22000006,6.349874318,2012
E22000177,6.360288303,2012
E22000178,5.991128095,2012
E22000036,5.509748388,2012
E22000224,4.98499738,2012
E22000366,6.046984535,2012
E22000312,4.426704835,2012
E22000161,7.864477705,2012
E22000267,5.16409845,2012
E22000247,5.423504999,2012
E22000359,6.156979839,2012
E22000332,7.496903379,2012
E22000120,17.53345473,2012
E22000089,12.53160068,2012
E22000213,14.56409907,2012
E22000285,7.814438105,2012
E22000128,4.615959239,2012
E22000184,5.797381242,2012
E22000268,7.414723087,2012
E22000269,7.240042371,2012
E22000129,12.21726928,2012
E22000105,7.735199738,2012
E22000030,8.861470017,2012
E22000270,17.39875072,2012
E22000097,5.769078094,2012
E22000274,5.831583858,2012
E22000373,7.298678582,2012
E22000248,6.379128391,2012
E22000286,6.419285566,2012
E22000214,9.151474462,2012
E22000146,10.35083896,2012
W14000011,10.34498587,2012
E22000350,11.59795031,2012
E22000106,10.12073138,2012
E22000271,11.37218289,2012
E22000287,5.41263905,2012
E22000333,9.106523062,2012
E22000090,11.43291029,2012
E22000121,8.519037528,2012
E22000098,3.591053697,2012
E22000147,15.38393496,2012
E22000130,3.761218905,2012
E22000091,10.48685852,2012
E22000148,6.275018046,2012
E22000060,15.99336842,2012
W14000020,8.120649652,2012
E22000215,15.10248933,2012
E22000107,5.25242268,2012
E22000149,7.979782244,2012
E22000092,4.295384615,2012
W14000014,8.223541563,2012
E22000313,4.015835261,2012
E22000346,9.519972408,2012
E22000340,7.884129867,2012
E22000216,12.49971436,2012
E22000217,8.877370975,2012
E22000026,10.74872822,2012
E22000131,10.71599878,2012
E22000278,10.68557102,2012
E22000288,4.012011421,2012
E22000301,3.800594588,2012
E22000239,9.842312746,2012
E22000132,6.613355229,2012
E22000314,7.185117098,2012
E22000162,8.681541582,2012
E22000179,5.141759303,2012
E22000315,6.189435949,2012
E22000192,21.62531605,2012
E22000108,6.966454326,2012
E22000361,7.399080568,2012
E22000122,6.958250497,2012
E22000316,7.502297321,2012
E22000185,6.436019224,2012
E22000289,8.744478099,2012
E22000317,3.478804823,2012
E22000341,10.1047934,2012
E22000302,10.60940177,2012
W14000006,12.63988111,2012
E22000318,6.502948542,2012
E22000163,8.480938743,2012
E22000371,9.104180624,2012
E22000290,8.175345972,2013
E22000031,9.032512889,2013
E22000037,5.975805276,2013
E22000291,9.534217173,2013
E22000251,9.345717506,2013
E22000137,11.74798518,2013
E22000303,6.715115637,2013
E22000186,14.57664444,2013
E22000187,7.862623548,2013
E22000259,7.24474777,2013
E22000032,14.52138403,2013
E22000079,11.11223243,2013
E22000109,8.635337383,2013
E22000252,9.766484242,2013
E22000001,8.051216844,2013
E22000009,9.839945967,2013
E22000188,7.554280548,2013
E22000335,11.63018502,2013
E22000164,4.858452867,2013
E22000150,12.47209386,2013
E22000151,25.66478076,2013
W14000019,13.05363309,2013
E22000038,6.907427439,2013
E22000099,8.876764373,2013
E22000173,11.14316077,2013
E22000063,11.57720166,2013
E22000304,6.828690796,2013
E22000342,10.01198779,2013
E22000080,6.404753601,2013
E22000218,7.875377973,2013
E22000189,13.18460336,2013
E22000081,6.338973946,2013
W14000013,9.503132118,2013
E22000292,10.84814751,2013
E22000002,14.32026186,2013
E22000219,6.302437314,2013
E22000190,8.917926763,2013
E22000123,8.074959204,2013
E22000152,16.68699795,2013
E22000100,8.116787382,2013
W14000018,9.645907602,2013
E22000343,8.121925807,2013
E22000013,9.087105153,2013
E22000191,13.42945076,2013
E22000263,10.48726546,2013
E22000138,11.56419221,2013
W14000015,11.77106139,2013
E22000033,10.17146986,2013
W14000010,7.136630189,2013
E22000082,6.492040194,2013
E22000353,6.214843041,2013
W14000008,5.22615976,2013
E22000165,7.38374989,2013
E22000083,9.021708486,2013
E22000093,8.093183779,2013
E22000305,6.239088551,2013
E22000354,8.296060981,2013
E22000355,9.005334928,2013
E22000039,9.487647794,2013
E22000293,6.565424411,2013
E22000306,3.882037534,2013
E22000153,9.981448803,2013
E22000180,72.43723849,2013
E22000084,12.75714141,2013
W14000003,10.89480727,2013
E22000034,11.18267899,2013
E22000233,13.2683413,2013
E22000356,10.06245855,2013
E22000094,4.495771834,2013
E22000365,7.310686743,2013
E22000336,9.832934114,2013
E22000294,13.15946444,2013
E22000193,12.25479675,2013
E22000124,5.50622149,2013
E22000072,7.618884967,2013
E22000352,14.98622266,2013
E22000357,5.808868326,2013
W14000004,13.04623849,2013
E22000040,12.93040016,2013
E22000041,4.714730727,2013
E22000260,11.27059304,2013
E22000367,5.238516897,2013
E22000140,14.58099664,2013
E22000337,5.991851845,2013
E22000194,11.55640683,2013
E22000362,7.505806113,2013
E22000014,4.284101095,2013
E22000110,5.525758404,2013
E22000125,4.997306416,2013
E22000174,8.090058591,2013
E22000235,6.046347756,2013
E22000133,7.470082469,2013
E22000264,10.81603174,2013
E22000295,11.19985677,2013
E22000111,7.242291853,2013
E22000035,4.600148269,2013
E22000279,5.931350668,2013
E22000195,9.562466461,2013
E22000085,8.209483369,2013
E22000280,6.806601755,2013
E22000042,8.253070602,2013
E22000049,12.81609195,2013
E22000112,5.888358829,2013
E22000015,9.024375116,2013
W14000005,8.183241973,2013
E22000095,4.750593824,2013
E22000154,7.051097564,2013
E22000244,5.040050401,2013
E22000096,10.7416387,2013
E22000113,11.807959,2013
E22000220,14.86661963,2013
E22000196,13.44656223,2013
E22000281,6.836443064,2013
W14000002,9.736611134,2013
E22000197,15.52962751,2013
E22000023,12.13781059,2013
E22000198,14.06385539,2013
E22000166,3.830760435,2013
E22000199,12.85945343,2013
E22000086,14.24938828,2013
E22000200,8.287690089,2013
E22000114,4.723899914,2013
E22000027,10.86710193,2013
E22000296,13.92776076,2013
E22000115,11.90339086,2013
E22000201,9.129213483,2013
E22000326,8.254203679,2013
E22000126,4.72983648,2013
E22000043,6.684154493,2013
E22000202,11.17123651,2013
E22000167,6.031159427,2013
E22000297,5.275515887,2013
E22000203,13.08654114,2013
E22000016,6.116670252,2013
E22000155,12.66771606,2013
E22000273,13.71185069,2013
W14000001,8.18935384,2013
E22000116,9.928247816,2013
E22000050,4.886717015,2013
E22000204,15.05997561,2013
E22000205,11.42717586,2013
E22000236,10.80894793,2013
E22000221,7.637423375,2013
